index,xo,yo,xd,yd,volume
2116,-73.672137,45.548133,-73.636249,45.601826,82
2117,-73.871536,45.498358,-73.661264,45.569733,44
2118,-73.590843,45.626292,-73.673052,45.534356,67
2119,-73.545155,45.557152,-73.658545,45.431964,6
2120,-73.647626,45.523645,-73.566387,45.538053,13
2121,-73.558327,45.491762,-73.589137,45.477327,89
2122,-73.582278,45.652496,-73.577939,45.508107,34
2123,-73.709185,45.445007,-73.611908,45.534876,52
2124,-73.579382,45.498966,-73.53228,45.600953,27
2125,-73.879415,45.456514,-73.521784,45.608952,47
2126,-73.701042,45.457697,-73.729179,45.503967,38
2127,-73.570739,45.533478,-73.851866,45.483648,80
2128,-73.692613,45.506485,-73.632136,45.611818,49
2129,-73.591683,45.554389,-73.565722,45.65589,85
2130,-73.596336,45.602775,-73.625772,45.622521,46
2131,-73.553949,45.57424,-73.678249,45.43589,74
2132,-73.637262,45.478442,-73.497099,45.644575,8
2133,-73.844146,45.504549,-73.588139,45.475833,13
2134,-73.626954,45.524272,-73.662701,45.43222,69
2135,-73.622522,45.454596,-73.867111,45.496124,4
2136,-73.895176,45.445578,-73.572068,45.519802,73
2137,-73.718043,45.489488,-73.590576,45.457018,65
2138,-73.574949,45.521758,-73.666112,45.533801,79
2139,-73.843815,45.429601,-73.506901,45.664254,4
2140,-73.593131,45.471536,-73.895041,45.415739,25
2141,-73.547458,45.663785,-73.539926,45.558939,94
2142,-73.683985,45.511612,-73.552338,45.518788,99
2143,-73.616085,45.494247,-73.676564,45.541341,96
2144,-73.664543,45.473101,-73.594622,45.555216,21
2145,-73.533843,45.586766,-73.558301,45.502724,64
2146,-73.530688,45.649322,-73.652029,45.527405,47
2147,-73.500921,45.68487,-73.565213,45.489155,75
2148,-73.562317,45.533065,-73.599005,45.535653,87
2149,-73.624782,45.590001,-73.61028,45.468419,84
2150,-73.585887,45.635379,-73.655473,45.528077,60
2151,-73.541951,45.540201,-73.58465,45.462678,44
2152,-73.626514,45.555333,-73.673148,45.522213,31
2153,-73.879462,45.449468,-73.65819,45.559762,65
2154,-73.875067,45.489045,-73.674909,45.533977,68
2155,-73.656967,45.570564,-73.636466,45.517248,51
2156,-73.610947,45.587928,-73.85541,45.44417,92
2157,-73.842704,45.490815,-73.528398,45.610677,79
2158,-73.670461,45.551303,-73.841262,45.491525,17
2159,-73.543771,45.458103,-73.88424,45.464049,15
2160,-73.932611,45.453513,-73.846374,45.467054,46
2161,-73.632683,45.433476,-73.661651,45.564066,97
2162,-73.619906,45.607796,-73.718751,45.510925,19
2163,-73.696704,45.462563,-73.519752,45.660499,81
2164,-73.621004,45.545406,-73.525571,45.593599,30
2165,-73.723575,45.52352,-73.570381,45.476103,67
2166,-73.567871,45.451645,-73.726141,45.481842,31
2167,-73.90255,45.460658,-73.817224,45.461368,24
2168,-73.676243,45.541597,-73.649033,45.448328,94
2169,-73.544378,45.461574,-73.732641,45.522555,88
2170,-73.831596,45.513561,-73.631772,45.490457,25
2171,-73.571659,45.472369,-73.58362,45.552655,89
2172,-73.664421,45.481264,-73.893326,45.454129,16
2173,-73.861386,45.430451,-73.606507,45.543075,57
2174,-73.558683,45.479928,-73.51243,45.605128,87
2175,-73.893392,45.448901,-73.843674,45.479454,21
2176,-73.712402,45.525254,-73.613863,45.632322,4
2177,-73.555714,45.602884,-73.665208,45.474893,68
2178,-73.795155,45.465746,-73.847445,45.500514,93
2179,-73.866274,45.436459,-73.89535,45.438839,91
2180,-73.767031,45.455432,-73.84088,45.491143,61
2181,-73.540724,45.589369,-73.872368,45.508507,27
2182,-73.810166,45.504341,-73.821837,45.47436,55
2183,-73.793583,45.484392,-73.691729,45.539336,29
2184,-73.608543,45.471128,-73.870648,45.493148,50
2185,-73.684589,45.506734,-73.581031,45.456961,8
2186,-73.820202,45.475186,-73.576653,45.452188,92
2187,-73.595481,45.580947,-73.603302,45.555898,32
2188,-73.550035,45.514223,-73.54815,45.591413,57
2189,-73.574648,45.515484,-73.576226,45.457069,77
2190,-73.560683,45.537254,-73.705408,45.436437,44
2191,-73.788436,45.493612,-73.60322,45.487773,39
2192,-73.61444,45.538298,-73.835713,45.490079,45
2193,-73.532823,45.547586,-73.783685,45.496344,77
2194,-73.781253,45.454021,-73.782798,45.491499,83
2195,-73.640273,45.482145,-73.774749,45.491951,35
2196,-73.857798,45.430498,-73.596119,45.441369,13
2197,-73.725672,45.528685,-73.822355,45.450395,92
2198,-73.669919,45.503125,-73.618363,45.529356,89
2199,-73.577017,45.557231,-73.676413,45.541599,93
2200,-73.621774,45.58264,-73.843657,45.436149,9
2201,-73.588612,45.646256,-73.760359,45.478473,31
2202,-73.564759,45.614096,-73.531593,45.608084,58
2203,-73.572256,45.518283,-73.623553,45.605401,39
2204,-73.647877,45.530109,-73.569946,45.529703,84
2205,-73.556236,45.518361,-73.596696,45.520025,54
2206,-73.673635,45.497665,-73.603156,45.622198,76
2207,-73.556503,45.456864,-73.740031,45.490112,42
2208,-73.770555,45.499172,-73.546449,45.598445,61
2209,-73.637245,45.450164,-73.713694,45.513541,78
2210,-73.70449,45.503956,-73.643617,45.586498,51
2211,-73.855356,45.456571,-73.710298,45.445005,82
2212,-73.580496,45.51941,-73.614539,45.520166,80
2213,-73.687397,45.524766,-73.7032,45.512522,23
2214,-73.707577,45.441663,-73.765584,45.44515,88
2215,-73.597149,45.473288,-73.620771,45.478792,92
2216,-73.858234,45.456195,-73.641725,45.490207,7
2217,-73.495543,45.647934,-73.542181,45.541816,57
2218,-73.495031,45.672651,-73.873665,45.462038,93
2219,-73.949176,45.40295,-73.622099,45.423346,5
2220,-73.650369,45.512775,-73.688563,45.53099,72
2221,-73.644733,45.493293,-73.66578,45.442001,45
2222,-73.66537,45.540208,-73.647876,45.481054,95
2223,-73.583527,45.531051,-73.645837,45.433765,20
2224,-73.900924,45.416855,-73.72655,45.511843,12
2225,-73.604997,45.561837,-73.677426,45.436291,89
2226,-73.586621,45.593198,-73.659304,45.547929,16
2227,-73.545957,45.469427,-73.619839,45.535473,27
2228,-73.695985,45.521486,-73.640951,45.47048,15
2229,-73.600225,45.488513,-73.837137,45.475315,20
2230,-73.60257,45.600841,-73.819869,45.506853,64
2231,-73.739774,45.450645,-73.629845,45.421178,34
2232,-73.633324,45.582968,-73.623407,45.607575,96
2233,-73.599071,45.581165,-73.82745,45.448742,89
2234,-73.616759,45.436189,-73.560288,45.53372,83
2235,-73.532022,45.55382,-73.629673,45.615765,18
2236,-73.800472,45.465172,-73.812419,45.443778,36
2237,-73.723716,45.445047,-73.590601,45.633766,100
2238,-73.581797,45.584583,-73.683073,45.529122,0
2239,-73.573198,45.603203,-73.593071,45.63471,30
2240,-73.832837,45.439158,-73.741811,45.450795,9
2241,-73.583643,45.58861,-73.673315,45.52412,96
2242,-73.639718,45.524068,-73.678385,45.51155,74
2243,-73.879656,45.449502,-73.639461,45.59974,45
2244,-73.495187,45.661093,-73.491889,45.685009,81
2245,-73.546048,45.529428,-73.643488,45.556358,35
2246,-73.582834,45.570129,-73.571783,45.485007,62
2247,-73.554293,45.531262,-73.80359,45.485219,59
2248,-73.691325,45.50855,-73.54829,45.465635,69
2249,-73.664886,45.548512,-73.634058,45.504448,51
2250,-73.629916,45.594816,-73.699269,45.534091,35
2251,-73.645648,45.573018,-73.622204,45.581125,70
2252,-73.842396,45.499235,-73.588962,45.531093,49
2253,-73.557724,45.533053,-73.767137,45.449821,56
2254,-73.566424,45.572451,-73.595773,45.459944,78
2255,-73.655666,45.426446,-73.617359,45.539098,34
2256,-73.578241,45.606228,-73.814184,45.507087,74
2257,-73.890383,45.448961,-73.683398,45.496372,61
2258,-73.571488,45.582506,-73.624219,45.489254,47
2259,-73.51682,45.611769,-73.504905,45.669299,88
2260,-73.673572,45.43678,-73.778543,45.448818,54
2261,-73.647323,45.462121,-73.542907,45.600542,2
2262,-73.695545,45.522803,-73.573664,45.475588,6
2263,-73.601634,45.430177,-73.502336,45.636618,83
2264,-73.836302,45.470622,-73.595252,45.525164,33
2265,-73.584132,45.552104,-73.645809,45.577556,2
2266,-73.84218,45.477304,-73.649082,45.49956,87
2267,-73.868301,45.44324,-73.685895,45.434205,52
2268,-73.681056,45.494574,-73.629611,45.541866,1
2269,-73.608621,45.632993,-73.612564,45.615096,8
2270,-73.706683,45.511674,-73.597226,45.434813,18
2271,-73.622227,45.449796,-73.64756,45.556115,47
2272,-73.512263,45.630342,-73.549486,45.537642,83
2273,-73.6034,45.622725,-73.619059,45.504457,86
2274,-73.82398,45.430983,-73.621626,45.486249,28
2275,-73.480177,45.699395,-73.567343,45.486868,20
2276,-73.569444,45.553316,-73.89012,45.463283,8
2277,-73.583582,45.528596,-73.558919,45.555903,84
2278,-73.681126,45.53234,-73.565283,45.541529,69
2279,-73.640519,45.450646,-73.875745,45.467175,44
2280,-73.690255,45.538643,-73.581905,45.554634,89
2281,-73.740056,45.450079,-73.595571,45.585888,63
2282,-73.620603,45.551456,-73.59413,45.64582,1
2283,-73.655282,45.456719,-73.734485,45.489389,16
2284,-73.668545,45.554479,-73.659233,45.569028,77
2285,-73.613817,45.536368,-73.566754,45.530235,51
2286,-73.676354,45.550232,-73.649619,45.490246,94
2287,-73.625983,45.615662,-73.583709,45.448106,16
2288,-73.527322,45.609723,-73.655795,45.569038,85
2289,-73.603743,45.517598,-73.596476,45.587557,54
2290,-73.845865,45.434173,-73.911548,45.410191,74
2291,-73.583912,45.447448,-73.632974,45.514049,11
2292,-73.567644,45.555831,-73.660103,45.567286,43
2293,-73.699502,45.510075,-73.707786,45.53029,30
2294,-73.646939,45.489071,-73.629573,45.421779,80
2295,-73.914436,45.422789,-73.631813,45.587648,74
2296,-73.840546,45.438056,-73.812178,45.482017,6
2297,-73.69281,45.545106,-73.578181,45.511561,54
2298,-73.683075,45.547849,-73.54775,45.55337,7
2299,-73.822832,45.434322,-73.553253,45.644044,26
2300,-73.576502,45.641274,-73.574944,45.658003,97
2301,-73.622418,45.542064,-73.508779,45.650477,84
2302,-73.600549,45.534047,-73.564666,45.586328,55
2303,-73.535796,45.520741,-73.665702,45.535715,100
2304,-73.599544,45.559447,-73.55705,45.509348,46
2305,-73.814184,45.507087,-73.732303,45.455638,84
2306,-73.651683,45.58482,-73.649976,45.433848,24
2307,-73.870099,45.473321,-73.621405,45.544962,69
2308,-73.763277,45.448738,-73.614541,45.419807,35
2309,-73.664602,45.57267,-73.659116,45.466003,5
2310,-73.805252,45.494406,-73.541303,45.556795,2
2311,-73.819784,45.506763,-73.590216,45.647785,25
2312,-73.661091,45.554825,-73.620165,45.529757,85
2313,-73.685276,45.510863,-73.874315,45.431015,87
2314,-73.578287,45.481913,-73.833802,45.499582,3
2315,-73.908577,45.421294,-73.635859,45.587593,46
2316,-73.80222,45.492047,-73.923056,45.426719,43
2317,-73.572776,45.551572,-73.651697,45.420916,55
2318,-73.813909,45.511231,-73.836221,45.47783,18
2319,-73.581901,45.472421,-73.58566,45.555778,86
2320,-73.859586,45.513413,-73.532942,45.571566,90
2321,-73.95503,45.412907,-73.55963,45.591994,28
2322,-73.642409,45.419328,-73.863254,45.458083,5
2323,-73.731983,45.528376,-73.655953,45.550858,15
2324,-73.582909,45.583532,-73.599463,45.453116,64
2325,-73.553236,45.529554,-73.607728,45.554481,81
2326,-73.520498,45.589116,-73.671774,45.478071,93
2327,-73.506403,45.642648,-73.580965,45.571038,2
2328,-73.576677,45.443824,-73.547528,45.474412,4
2329,-73.588136,45.637503,-73.62205,45.422999,100
2330,-73.64335,45.551486,-73.609743,45.470455,69
2331,-73.68407,45.511598,-73.679337,45.434779,21
2332,-73.547528,45.474412,-73.601204,45.543552,8
2333,-73.841815,45.48019,-73.573334,45.587241,64
2334,-73.66766,45.559398,-73.741793,45.45261,2
2335,-73.552831,45.514832,-73.573332,45.561419,11
2336,-73.669307,45.519683,-73.666986,45.533886,17
2337,-73.578953,45.524606,-73.808229,45.440123,87
2338,-73.686576,45.509739,-73.618832,45.441368,18
2339,-73.798677,45.488016,-73.597862,45.564307,0
2340,-73.494802,45.697689,-73.649933,45.442578,77
2341,-73.533212,45.670528,-73.696914,45.535346,50
2342,-73.616389,45.472797,-73.672334,45.461061,52
2343,-73.822272,45.451594,-73.620158,45.495399,31
2344,-73.699945,45.439444,-73.93429,45.478951,99
2345,-73.555968,45.616293,-73.658434,45.507369,62
2346,-73.538972,45.580939,-73.537404,45.653957,44
2347,-73.55542,45.519253,-73.610023,45.555518,19
2348,-73.637849,45.523425,-73.886724,45.442474,39
2349,-73.596439,45.521791,-73.592533,45.553413,3
2350,-73.635879,45.48696,-73.534673,45.605112,70
2351,-73.557494,45.613275,-73.635364,45.584882,99
2352,-73.501751,45.628939,-73.639107,45.472788,20
2353,-73.569143,45.495074,-73.69134,45.49391,29
2354,-73.707989,45.527163,-73.646169,45.572421,22
2355,-73.605081,45.484194,-73.668783,45.430534,46
2356,-73.512117,45.649149,-73.826179,45.440901,41
2357,-73.59144,45.473909,-73.760062,45.508028,98
2358,-73.665603,45.508718,-73.587197,45.647155,84
2359,-73.58242,45.649717,-73.626256,45.520148,99
2360,-73.595262,45.464676,-73.615086,45.59408,5
2361,-73.793181,45.499903,-73.510635,45.610718,91
2362,-73.57831,45.479434,-73.569282,45.565947,0
2363,-73.699455,45.524789,-73.55094,45.604104,78
2364,-73.856812,45.45057,-73.665778,45.431143,97
2365,-73.613294,45.555348,-73.583587,45.495798,11
2366,-73.685228,45.489728,-73.499024,45.653497,14
2367,-73.562966,45.464729,-73.656591,45.534456,26
2368,-73.657573,45.554687,-73.671668,45.433566,57
2369,-73.699928,45.496856,-73.61431,45.474931,44
2370,-73.56179,45.645487,-73.687435,45.497417,82
2371,-73.713158,45.511283,-73.649378,45.4449,83
2372,-73.661425,45.499941,-73.637249,45.459182,91
2373,-73.575054,45.567737,-73.565167,45.594513,12
2374,-73.562141,45.657796,-73.692903,45.512929,82
2375,-73.645352,45.440662,-73.621432,45.579883,60
2376,-73.809708,45.50703,-73.772068,45.507215,94
2377,-73.576589,45.492278,-73.923056,45.426719,88
2378,-73.857453,45.446752,-73.726533,45.489352,0
2379,-73.635247,45.521827,-73.677823,45.505438,34
2380,-73.675835,45.533788,-73.631669,45.560042,83
2381,-73.581541,45.625409,-73.886011,45.440191,43
2382,-73.624332,45.52682,-73.850216,45.499878,51
2383,-73.64164,45.45138,-73.878453,45.487872,45
2384,-73.601489,45.639482,-73.64509,45.555425,2
2385,-73.923746,45.409352,-73.545475,45.456764,56
2386,-73.867331,45.425964,-73.578715,45.465421,66
2387,-73.603593,45.450993,-73.820597,45.431576,25
2388,-73.497254,45.690311,-73.614945,45.467791,80
2389,-73.850703,45.439091,-73.590682,45.531777,29
2390,-73.504473,45.652787,-73.594741,45.639702,22
2391,-73.656158,45.447339,-73.64122,45.473733,41
2392,-73.576407,45.595082,-73.602644,45.526826,13
2393,-73.731609,45.508701,-73.5088,45.588487,61
2394,-73.566717,45.511233,-73.637448,45.448267,9
2395,-73.638514,45.607249,-73.693958,45.48421,5
2396,-73.842338,45.462993,-73.566709,45.521895,51
2397,-73.653013,45.517089,-73.559564,45.500993,28
2398,-73.812639,45.448507,-73.667342,45.509282,10
2399,-73.643089,45.557045,-73.853968,45.435979,5
2400,-73.602525,45.536726,-73.501186,45.676778,79
2401,-73.559947,45.639802,-73.792124,45.500529,72
2402,-73.840872,45.454349,-73.709143,45.534737,79
2403,-73.498227,45.629312,-73.639716,45.45436,41
2404,-73.561895,45.588198,-73.505409,45.678211,36
2405,-73.614399,45.491519,-73.57511,45.51505,65
2406,-73.544974,45.544871,-73.581826,45.571288,8
2407,-73.534182,45.55071,-73.513055,45.641089,20
2408,-73.660048,45.512419,-73.816842,45.445723,67
2409,-73.604934,45.44711,-73.733137,45.445429,67
2410,-73.556143,45.539158,-73.807611,45.488357,63
2411,-73.609331,45.478436,-73.53319,45.549552,37
2412,-73.683305,45.518363,-73.692654,45.546056,75
2413,-73.888049,45.418335,-73.640124,45.482061,60
2414,-73.802275,45.504606,-73.729479,45.533824,38
2415,-73.628264,45.60926,-73.546116,45.542999,35
2416,-73.631243,45.538959,-73.833941,45.435991,82
2417,-73.509121,45.657832,-73.842273,45.512792,30
2418,-73.567893,45.648452,-73.583229,45.488094,87
2419,-73.964048,45.42217,-73.640257,45.421579,49
2420,-73.571738,45.51887,-73.78101,45.45053,71
2421,-73.895524,45.45424,-73.817814,45.438131,31
2422,-73.642122,45.58408,-73.727669,45.52441,77
2423,-73.640717,45.562695,-73.686511,45.437875,34
2424,-73.496876,45.655237,-73.506134,45.665479,87
2425,-73.850688,45.467677,-73.858635,45.482248,31
2426,-73.639535,45.478554,-73.804171,45.45092,76
2427,-73.595616,45.541621,-73.546759,45.576889,33
2428,-73.84883,45.480991,-73.950972,45.417564,43
2429,-73.671577,45.555276,-73.538313,45.465676,32
2430,-73.687576,45.443673,-73.63295,45.574029,71
2431,-73.569196,45.538556,-73.525244,45.652018,16
2432,-73.624274,45.553521,-73.569032,45.649523,75
2433,-73.597779,45.562972,-73.552605,45.599821,73
2434,-73.570524,45.603194,-73.728093,45.446037,35
2435,-73.664153,45.461561,-73.515586,45.662625,77
2436,-73.644592,45.593543,-73.836221,45.47783,41
2437,-73.660915,45.426444,-73.846375,45.433363,22
2438,-73.512093,45.648575,-73.629886,45.46413,76
2439,-73.60251,45.575865,-73.812466,45.438377,31
2440,-73.60004,45.544751,-73.630643,45.482004,15
2441,-73.641191,45.47566,-73.866384,45.4974,96
2442,-73.590089,45.529943,-73.611102,45.586383,67
2443,-73.58566,45.555778,-73.829629,45.496603,15
2444,-73.561987,45.470274,-73.576084,45.499507,1
2445,-73.860223,45.455963,-73.595095,45.493249,4
2446,-73.695312,45.541294,-73.632325,45.418443,93
2447,-73.625165,45.547738,-73.632369,45.537158,10
2448,-73.552166,45.51871,-73.66873,45.55453,67
2449,-73.689346,45.508956,-73.553181,45.461836,52
2450,-73.5578,45.608568,-73.680095,45.515597,66
2451,-73.712511,45.488609,-73.567209,45.588527,83
2452,-73.614695,45.524246,-73.711473,45.50527,82
2453,-73.665617,45.548727,-73.598872,45.555228,55
2454,-73.556083,45.575868,-73.627175,45.487387,32
2455,-73.581942,45.532547,-73.838629,45.507548,3
2456,-73.611298,45.469643,-73.819366,45.504799,18
2457,-73.843671,45.485317,-73.575246,45.580976,50
2458,-73.905267,45.460422,-73.642004,45.484873,79
2459,-73.584466,45.574984,-73.703759,45.542878,56
2460,-73.533514,45.607032,-73.783811,45.488882,21
2461,-73.549204,45.474483,-73.623639,45.605515,20
2462,-73.639115,45.604526,-73.682393,45.539105,73
2463,-73.612231,45.465492,-73.720815,45.442634,2
2464,-73.732551,45.442725,-73.60508,45.557463,86
2465,-73.698671,45.502795,-73.794131,45.504625,63
2466,-73.763125,45.44066,-73.593747,45.563953,90
2467,-73.609867,45.430061,-73.54829,45.465635,11
2468,-73.765926,45.488254,-73.628357,45.495856,78
2469,-73.522401,45.567925,-73.526811,45.558758,81
2470,-73.861764,45.482609,-73.788225,45.508303,90
2471,-73.621019,45.619026,-73.706497,45.539815,83
2472,-73.848061,45.436655,-73.616128,45.445174,31
2473,-73.815407,45.49347,-73.638113,45.489333,13
2474,-73.641631,45.541138,-73.752872,45.454253,72
2475,-73.544917,45.46587,-73.626897,45.423159,32
2476,-73.702168,45.470015,-73.697802,45.480849,19
2477,-73.550501,45.626338,-73.637646,45.415643,48
2478,-73.715502,45.446018,-73.655367,45.468824,30
2479,-73.604038,45.622886,-73.493269,45.673719,20
2480,-73.625024,45.516348,-73.636951,45.570207,90
2481,-73.8784,45.496976,-73.557939,45.483974,13
2482,-73.500008,45.632415,-73.512072,45.597617,93
2483,-73.904434,45.507063,-73.627566,45.604199,63
2484,-73.614015,45.422172,-73.729178,45.457832,85
2485,-73.842396,45.499235,-73.535923,45.466883,1
2486,-73.699812,45.541691,-73.693072,45.504567,75
2487,-73.950864,45.405831,-73.641698,45.480904,38
2488,-73.681163,45.49522,-73.725707,45.53175,11
2489,-73.642482,45.448752,-73.640043,45.478611,16
2490,-73.804954,45.489375,-73.595427,45.456914,1
2491,-73.574264,45.515932,-73.567372,45.486962,4
2492,-73.569355,45.473127,-73.639967,45.512395,55
2493,-73.886363,45.441336,-73.687478,45.537359,42
2494,-73.702847,45.534641,-73.684751,45.445704,79
2495,-73.52607,45.588142,-73.762679,45.488454,55
2496,-73.598642,45.603569,-73.888123,45.448898,19
2497,-73.627167,45.547931,-73.62138,45.431218,31
2498,-73.742193,45.493594,-73.84828,45.470561,57
2499,-73.636962,45.518131,-73.571557,45.497342,49
2500,-73.538176,45.541355,-73.686576,45.509739,52
2501,-73.486955,45.693111,-73.539724,45.566724,55
2502,-73.869366,45.491935,-73.613651,45.588387,54
2503,-73.583867,45.491664,-73.642339,45.516378,91
2504,-73.804175,45.447279,-73.698735,45.524901,68
2505,-73.567723,45.513458,-73.632188,45.602494,20
2506,-73.822065,45.438679,-73.729555,45.51975,24
2507,-73.554942,45.596727,-73.652502,45.519337,69
2508,-73.747705,45.512806,-73.841138,45.487708,1
